,status_id,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,clusters
3463,3464,419,233,6,403,6,10,0,0,0,2
3464,3465,66,5,1,65,1,0,0,0,0,2
3465,3466,12,2,0,12,0,0,0,0,0,2
3466,3467,4,1,0,4,0,0,0,0,0,2
3467,3468,57,5,1,56,1,0,0,0,0,2
3468,3469,46,5,0,45,0,1,0,0,0,2
3469,3470,7,1,0,6,1,0,0,0,0,2
3470,3471,264,1044,51,224,36,2,2,0,0,2
3471,3472,8,1,0,8,0,0,0,0,0,2
3472,3473,38,6,0,38,0,0,0,0,0,2
3473,3474,186,3,0,179,4,3,0,0,0,2
3474,3475,235,593,45,196,36,3,0,0,0,2
3475,3476,50,6,0,48,2,0,0,0,0,2
3476,3477,5,0,0,5,0,0,0,0,0,2
3477,3478,70,2,1,66,3,1,0,0,0,2
3478,3479,168,40,2,162,5,1,0,0,0,2
3479,3480,29,0,1,28,1,0,0,0,0,2
3480,3481,28,4,1,28,0,0,0,0,0,2
3481,3482,9,0,0,9,0,0,0,0,0,2
3482,3483,82,3,0,81,1,0,0,0,0,2
3483,3484,175,7,1,167,4,4,0,0,0,2
3484,3485,13,3,1,12,0,0,0,1,0,2
3485,3486,329,1372,69,239,82,2,5,1,0,2
3486,3487,169,16,1,163,3,3,0,0,0,2
3487,3488,200,6,0,187,8,4,1,0,0,2
3488,3489,264,959,140,214,46,1,2,1,0,2
3489,3490,7,1,0,7,0,0,0,0,0,2
3490,3491,24,0,2,24,0,0,0,0,0,2
3491,3492,20,0,3,20,0,0,0,0,0,2
3492,3493,19,0,0,19,0,0,0,0,0,2
3493,3494,33,8,0,33,0,0,0,0,0,2
3494,3495,22,5,0,21,1,0,0,0,0,2
3495,3496,122,20,0,118,2,0,0,2,0,2
3496,3497,5,3,0,5,0,0,0,0,0,2
3497,3498,474,5,0,453,20,1,0,0,0,2
3498,3499,482,1278,176,351,124,2,5,0,0,2
3499,3500,61,5,2,60,1,0,0,0,0,2
3500,3501,5,4,0,5,0,0,0,0,0,2
3501,3502,406,1156,139,310,94,1,0,1,0,2
3502,3503,53,0,10,51,2,0,0,0,0,2
3503,3504,413,1418,131,308,93,3,5,1,3,2
3504,3505,50,0,0,50,0,0,0,0,0,2
3505,3506,6,0,0,6,0,0,0,0,0,2
3506,3507,216,15,2,214,2,0,0,0,0,2
3507,3508,8,2,0,8,0,0,0,0,0,2
3508,3509,568,11,0,554,14,0,0,0,0,2
3509,3510,8,0,0,8,0,0,0,0,0,2
3510,3511,3,0,0,3,0,0,0,0,0,2
3511,3512,73,3,0,72,1,0,0,0,0,2
3512,3513,249,481,24,225,19,2,3,0,0,2
3513,3514,294,994,106,235,55,1,3,0,0,2
3514,3515,232,4,3,224,7,1,0,0,0,2
3515,3516,219,8,0,215,3,1,0,0,0,2
3516,3517,6,0,0,6,0,0,0,0,0,2
3517,3518,8,0,0,8,0,0,0,0,0,2
3518,3519,450,1346,192,312,124,5,6,1,2,2
3519,3520,6,0,1,6,0,0,0,0,0,2
3520,3521,303,764,70,234,62,1,3,2,1,2
3521,3522,7,2,0,7,0,0,0,0,0,2
3522,3523,307,593,72,259,43,4,1,0,0,2
3523,3524,26,0,0,26,0,0,0,0,0,2
3524,3525,384,1789,210,280,92,2,6,1,3,2
3525,3526,14,0,0,14,0,0,0,0,0,2
3526,3527,222,16,3,204,11,7,0,0,0,2
3527,3528,154,14,0,150,3,1,0,0,0,2
3528,3529,14,0,0,11,0,0,0,3,0,2
3529,3530,378,1053,142,267,102,6,2,1,0,2
3530,3531,750,5839,477,580,145,8,3,10,4,2
3531,3532,13,0,0,13,0,0,0,0,0,2
3532,3533,333,982,93,240,88,1,3,1,0,2
3533,3534,193,182,12,183,10,0,0,0,0,2
3534,3535,5,0,0,5,0,0,0,0,0,2
3535,3536,397,1250,85,289,98,3,5,1,1,2
3536,3537,10,0,0,10,0,0,0,0,0,2
3537,3538,3,0,0,3,0,0,0,0,0,2
3538,3539,300,633,55,263,37,0,0,0,0,2
3539,3540,257,799,64,214,41,0,2,0,0,2
3540,3541,11,0,0,11,0,0,0,0,0,2
3541,3542,31,2,1,31,0,0,0,0,0,2
3542,3543,7,1,1,7,0,0,0,0,0,2
3543,3544,285,866,53,221,62,0,2,0,0,2
3544,3545,91,5,1,91,0,0,0,0,0,2
3545,3546,57,3,1,57,0,0,0,0,0,2
3546,3547,3,0,0,3,0,0,0,0,0,2
3547,3548,7,0,0,7,0,0,0,0,0,2
3548,3549,95,3,0,93,1,1,0,0,0,2
3549,3550,9,0,0,9,0,0,0,0,0,2
3550,3551,328,662,62,222,104,0,1,1,0,2
3551,3552,557,27,2,517,36,3,1,0,0,2
3552,3553,11,0,0,11,0,0,0,0,0,2
3553,3554,228,507,42,184,40,1,2,0,1,2
3554,3555,15,10,0,14,1,0,0,0,0,2
3555,3556,187,315,39,168,19,0,0,0,0,2
3556,3557,74,1,0,71,3,0,0,0,0,2
3557,3558,5,0,0,5,0,0,0,0,0,2
3558,3559,240,769,37,209,28,2,1,0,0,2
3559,3560,70,2,0,69,0,1,0,0,0,2
3560,3561,54,2,1,52,0,2,0,0,0,2
3561,3562,194,645,28,158,35,1,0,0,0,2
3562,3563,7,0,0,7,0,0,0,0,0,2
3563,3564,38,0,7,38,0,0,0,0,0,2
3564,3565,130,12,0,128,2,0,0,0,0,2
3565,3566,4,1,0,4,0,0,0,0,0,2
3566,3567,211,677,23,172,38,0,1,0,0,2
3567,3568,253,841,41,211,39,2,1,0,0,2
3568,3569,229,803,36,195,31,0,3,0,0,2
3569,3570,59,12,1,57,1,1,0,0,0,2
3570,3571,12,1,0,12,0,0,0,0,0,2
3571,3572,37,3,0,37,0,0,0,0,0,2
3572,3573,69,5,0,69,0,0,0,0,0,2
3573,3574,33,3,0,33,0,0,0,0,0,2
3574,3575,20,0,0,20,0,0,0,0,0,2
3575,3576,8,3,1,8,0,0,0,0,0,2
3576,3577,20,3,0,20,0,0,0,0,0,2
3577,3578,12,0,0,12,0,0,0,0,0,2
3578,3579,214,778,56,181,29,1,2,0,1,2
3579,3580,407,58,0,392,15,0,0,0,0,2
3580,3581,36,1,1,35,1,0,0,0,0,2
3581,3582,19,3,0,18,1,0,0,0,0,2
3582,3583,14,4,0,14,0,0,0,0,0,2
3583,3584,11,0,0,11,0,0,0,0,0,2
3584,3585,8,1,0,8,0,0,0,0,0,2
3585,3586,14,0,1,13,1,0,0,0,0,2
3586,3587,69,9,0,68,1,0,0,0,0,2
3587,3588,55,2,0,53,2,0,0,0,0,2
3588,3589,247,606,26,191,54,0,1,0,1,2
3589,3590,278,860,56,230,44,3,0,1,0,2
3590,3591,16,2,0,16,0,0,0,0,0,2
3591,3592,30,3,0,29,1,0,0,0,0,2
3592,3593,86,9,1,80,2,4,0,0,0,2
3593,3594,31,2,0,31,0,0,0,0,0,2
3594,3595,10,1,0,10,0,0,0,0,0,2
3595,3596,206,464,64,172,33,0,1,0,0,2
3596,3597,391,4,0,387,4,0,0,0,0,2
3597,3598,54,1,0,53,1,0,0,0,0,2
3598,3599,279,570,88,235,41,1,2,0,0,2
3599,3600,85,0,0,83,2,0,0,0,0,2
3600,3601,39,3,0,38,1,0,0,0,0,2
3601,3602,41,0,0,40,1,0,0,0,0,2
3602,3603,358,1037,100,296,55,3,2,1,1,2
3603,3604,92,9,0,92,0,0,0,0,0,2
3604,3605,25,2,0,25,0,0,0,0,0,2
3605,3606,32,3,0,32,0,0,0,0,0,2
3606,3607,249,784,119,197,51,1,0,0,0,2
3607,3608,64,1,0,62,2,0,0,0,0,2
3608,3609,126,969,79,75,49,0,2,0,0,2
3609,3610,95,30,0,91,2,2,0,0,0,2
3610,3611,75,6,3,75,0,0,0,0,0,2
3611,3612,144,11,0,137,2,4,1,0,0,2
3612,3613,99,5,0,92,1,5,1,0,0,2
3613,3614,378,931,95,320,53,1,2,1,1,2
3614,3615,284,562,93,249,32,1,2,0,0,2
3615,3616,509,1776,138,381,123,4,1,0,0,2
3616,3617,164,3,3,159,2,2,1,0,0,2
3617,3618,25,9,0,24,0,0,0,1,0,2
3618,3619,92,5,0,89,0,3,0,0,0,2
3619,3620,108,10,1,106,1,0,0,1,0,2
3620,3621,144,8,0,135,4,5,0,0,0,2
3621,3622,20,0,0,18,0,2,0,0,0,2
3622,3623,30,0,0,30,0,0,0,0,0,2
3623,3624,69,0,1,67,1,1,0,0,0,2
3624,3625,87,217,28,73,14,0,0,0,0,2
3625,3626,26,0,0,26,0,0,0,0,0,2
3626,3627,7,0,0,7,0,0,0,0,0,2
3627,3628,131,566,43,107,18,1,4,1,0,2
3628,3629,22,1,0,22,0,0,0,0,0,2
3629,3630,113,7,0,112,0,1,0,0,0,2
3630,3631,100,280,58,83,17,0,0,0,0,2
3631,3632,40,0,1,39,1,0,0,0,0,2
3632,3633,13,0,0,12,1,0,0,0,0,2
3633,3634,100,4,0,94,3,3,0,0,0,2
3634,3635,64,7,0,61,2,1,0,0,0,2
3635,3636,142,683,49,118,21,0,1,1,1,2
3636,3637,150,559,38,133,16,1,0,0,0,2
3637,3638,37,0,0,34,1,1,0,1,0,2
3638,3639,139,627,53,123,14,1,1,0,0,2
3639,3640,11,2,0,10,0,1,0,0,0,2
3640,3641,4,0,0,3,0,1,0,0,0,2
3641,3642,16,1,0,15,0,1,0,0,0,2
3642,3643,5,0,0,5,0,0,0,0,0,2
3643,3644,100,382,41,82,16,1,1,0,0,2
3644,3645,68,240,20,53,14,0,1,0,0,2
3645,3646,61,257,19,51,9,0,1,0,0,2
3646,3647,21,0,0,21,0,0,0,0,0,2
3647,3648,9,1,2,9,0,0,0,0,0,2
3648,3649,12,0,1,12,0,0,0,0,0,2
3649,3650,130,175,30,107,16,2,2,1,2,2
3650,3651,51,81,18,47,3,0,0,0,1,2
3651,3652,43,3,1,40,2,1,0,0,0,2
3652,3653,49,183,74,43,4,0,0,1,1,2
3653,3654,19,82,4,18,1,0,0,0,0,2
3654,3655,69,290,34,60,9,0,0,0,0,2
3655,3656,13,0,0,13,0,0,0,0,0,2
3656,3657,51,126,7,45,6,0,0,0,0,2
3657,3658,19,3,1,19,0,0,0,0,0,2
3658,3659,13,4,0,12,1,0,0,0,0,2
3659,3660,19,35,1,19,0,0,0,0,0,2
3660,3661,11,1,0,11,0,0,0,0,0,2
3661,3662,28,68,7,23,5,0,0,0,0,2
3662,3663,10,2,0,10,0,0,0,0,0,2
3663,3664,10,0,0,10,0,0,0,0,0,2
3664,3665,2,0,0,2,0,0,0,0,0,2
3665,3666,1,0,0,1,0,0,0,0,0,2
3666,3667,17,0,0,17,0,0,0,0,0,2
3667,3668,33,130,5,25,6,1,1,0,0,2
3668,3669,20,0,0,20,0,0,0,0,0,2
3669,3670,35,132,2,32,3,0,0,0,0,2
3670,3671,29,7,0,29,0,0,0,0,0,2
3671,3672,12,2,0,12,0,0,0,0,0,2
3672,3673,3,1,0,3,0,0,0,0,0,2
3673,3674,3,0,0,3,0,0,0,0,0,2
3674,3675,61,278,13,53,8,0,0,0,0,2
3675,3676,12,3,0,12,0,0,0,0,0,2
3676,3677,0,0,0,0,0,0,0,0,0,2
3677,3678,2,0,0,2,0,0,0,0,0,2
3678,3679,1,0,0,1,0,0,0,0,0,2
3679,3680,3,0,0,3,0,0,0,0,0,2
3680,3681,2,0,0,2,0,0,0,0,0,2
3681,3682,1,0,0,1,0,0,0,0,0,2
3682,3683,0,0,0,0,0,0,0,0,0,2
3683,3684,2,0,1,2,0,0,0,0,0,2
3684,3685,0,0,0,0,0,0,0,0,0,2
3685,3686,2,1,0,2,0,0,0,0,0,2
3686,3687,34,104,5,29,3,1,1,0,0,2
3687,3688,23,4,0,23,0,0,0,0,0,2
3688,3689,1,0,0,1,0,0,0,0,0,2
3689,3690,3,3,0,3,0,0,0,0,0,2
3690,3691,2,2,0,2,0,0,0,0,0,2
3691,3692,12,0,0,11,1,0,0,0,0,2
3692,3693,9,0,0,8,1,0,0,0,0,2
3693,3694,5,0,0,5,0,0,0,0,0,2
3694,3695,54,236,17,43,10,1,0,0,0,2
3695,3696,31,14,2,31,0,0,0,0,0,2
3696,3697,4,0,0,3,1,0,0,0,0,2
3697,3698,30,182,17,20,10,0,0,0,0,2
3698,3699,22,4,0,22,0,0,0,0,0,2
3699,3700,20,2,0,20,0,0,0,0,0,2
3700,3701,4,0,0,4,0,0,0,0,0,2
3701,3702,48,3,0,44,3,0,0,0,1,2
3702,3703,3,0,0,3,0,0,0,0,0,2
3703,3704,21,0,0,20,1,0,0,0,0,2
3704,3705,39,237,16,34,5,0,0,0,0,2
3705,3706,26,8,0,26,0,0,0,0,0,2
3706,3707,12,2,0,12,0,0,0,0,0,2
3707,3708,0,0,0,0,0,0,0,0,0,2
3708,3709,30,197,4,24,6,0,0,0,0,2
3709,3710,3,0,0,3,0,0,0,0,0,2
3710,3711,44,11,0,44,0,0,0,0,0,2
3711,3712,64,32,1,64,0,0,0,0,0,2
3712,3713,3,0,0,3,0,0,0,0,0,2
3713,3714,3,0,0,3,0,0,0,0,0,2
3714,3715,17,0,0,17,0,0,0,0,0,2
3715,3716,72,252,30,61,11,0,0,0,0,2
3716,3717,21,4,0,20,1,0,0,0,0,2
3717,3718,8,0,0,6,1,1,0,0,0,2
3718,3719,336,4,18,333,2,1,0,0,0,2
3719,3720,6,0,0,6,0,0,0,0,0,2
3720,3721,2,0,0,2,0,0,0,0,0,2
3721,3722,2,0,0,2,0,0,0,0,0,2
3722,3723,4,0,0,4,0,0,0,0,0,2
3723,3724,12,0,0,12,0,0,0,0,0,2
3724,3725,7,3,1,7,0,0,0,0,0,2
3725,3726,2,0,0,2,0,0,0,0,0,2
3726,3727,4,0,0,4,0,0,0,0,0,2
3727,3728,0,0,0,0,0,0,0,0,0,2
3728,3729,5,0,0,5,0,0,0,0,0,2
3729,3730,0,0,0,0,0,0,0,0,0,2
3730,3731,2,0,0,2,0,0,0,0,0,2
3731,3732,8,0,0,8,0,0,0,0,0,2
3732,3733,2,0,0,2,0,0,0,0,0,2
3733,3734,7,0,0,7,0,0,0,0,0,2
3734,3735,5,0,0,5,0,0,0,0,0,2
3735,3736,5,0,1,5,0,0,0,0,0,2
3736,3737,0,0,0,0,0,0,0,0,0,2
3737,3738,1,0,0,1,0,0,0,0,0,2
3738,3739,0,0,0,0,0,0,0,0,0,2
3739,3740,0,0,0,0,0,0,0,0,0,2
3740,3741,4,0,0,4,0,0,0,0,0,2
3741,3742,1,0,0,1,0,0,0,0,0,2
3742,3743,2,0,0,2,0,0,0,0,0,2
3743,3744,5,0,0,5,0,0,0,0,0,2
3744,3745,3,0,0,3,0,0,0,0,0,2
3745,3746,1,0,0,1,0,0,0,0,0,2
3746,3747,2,0,0,2,0,0,0,0,0,2
3747,3748,626,3,88,601,3,0,22,0,0,2
3748,3749,4,0,0,4,0,0,0,0,0,2
3749,3750,12,0,3,12,0,0,0,0,0,2
3750,3751,8,0,0,8,0,0,0,0,0,2
3751,3752,0,0,0,0,0,0,0,0,0,2
3752,3753,2,0,0,2,0,0,0,0,0,2
3753,3754,1,0,0,1,0,0,0,0,0,2
3754,3755,7,0,0,7,0,0,0,0,0,2
3755,3756,1,0,0,1,0,0,0,0,0,2
3756,3757,1,0,0,1,0,0,0,0,0,2
3757,3758,15,0,0,15,0,0,0,0,0,2
3758,3759,10,0,0,10,0,0,0,0,0,2
3759,3760,3,0,0,3,0,0,0,0,0,2
3760,3761,6,0,1,5,1,0,0,0,0,2
3761,3762,4,0,0,4,0,0,0,0,0,2
3762,3763,0,0,0,0,0,0,0,0,0,2
3763,3764,0,0,0,0,0,0,0,0,0,2
3764,3765,3,0,0,3,0,0,0,0,0,2
3765,3766,3,0,0,3,0,0,0,0,0,2
3766,3767,3,0,0,3,0,0,0,0,0,2
3767,3768,1,0,0,1,0,0,0,0,0,2
3768,3769,3,0,0,3,0,0,0,0,0,2
3769,3770,4,1,0,4,0,0,0,0,0,2
3770,3771,1,0,0,1,0,0,0,0,0,2
3771,3772,23,3,0,23,0,0,0,0,0,2
3772,3773,3,0,0,3,0,0,0,0,0,2
3773,3774,2,0,0,2,0,0,0,0,0,2
3774,3775,4,0,0,4,0,0,0,0,0,2
3775,3776,1,0,0,1,0,0,0,0,0,2
3776,3777,0,0,0,0,0,0,0,0,0,2
3777,3778,1,0,0,1,0,0,0,0,0,2
3778,3779,3,0,0,3,0,0,0,0,0,2
3779,3780,1,0,0,1,0,0,0,0,0,2
3780,3781,1,0,0,1,0,0,0,0,0,2
3781,3782,13,0,0,13,0,0,0,0,0,2
3782,3783,0,0,0,0,0,0,0,0,0,2
3783,3784,11,0,0,11,0,0,0,0,0,2
3784,3785,4,0,0,4,0,0,0,0,0,2
3785,3786,3,0,0,3,0,0,0,0,0,2
3786,3787,1,0,0,1,0,0,0,0,0,2
3787,3788,1,0,0,1,0,0,0,0,0,2
3788,3789,2,0,0,2,0,0,0,0,0,2
3789,3790,5,0,0,5,0,0,0,0,0,2
3790,3791,10,0,0,10,0,0,0,0,0,2
3791,3792,1,0,0,1,0,0,0,0,0,2
3792,3793,1,0,0,1,0,0,0,0,0,2
3793,3794,6,0,0,6,0,0,0,0,0,2
3794,3795,0,0,0,0,0,0,0,0,0,2
3795,3796,0,0,0,0,0,0,0,0,0,2
3796,3797,2,0,0,2,0,0,0,0,0,2
3797,3798,10,0,0,10,0,0,0,0,0,2
3798,3799,1,0,0,1,0,0,0,0,0,2
3799,3800,2,0,0,2,0,0,0,0,0,2
3800,3801,2,0,0,2,0,0,0,0,0,2
3801,3802,6,1,0,6,0,0,0,0,0,2
3802,3803,1,0,0,1,0,0,0,0,0,2
3803,3804,1,0,0,1,0,0,0,0,0,2
3804,3805,1,0,0,1,0,0,0,0,0,2
3805,3806,6,1,0,6,0,0,0,0,0,2
3806,3807,2,0,0,2,0,0,0,0,0,2
3807,3808,1,0,0,1,0,0,0,0,0,2
3808,3809,2,0,0,2,0,0,0,0,0,2
3809,3810,4,0,0,4,0,0,0,0,0,2
3810,3811,2,0,0,2,0,0,0,0,0,2
3811,3812,1,0,0,1,0,0,0,0,0,2
3812,3813,1,0,0,1,0,0,0,0,0,2
3813,3814,1,0,0,1,0,0,0,0,0,2
3814,3815,2,0,0,2,0,0,0,0,0,2
3815,3816,0,0,0,0,0,0,0,0,0,2
3816,3817,134,5,1,133,1,0,0,0,0,2
3817,3818,1,1,0,0,0,1,0,0,0,2
3818,3819,2,0,0,2,0,0,0,0,0,2
3819,3820,4,0,0,4,0,0,0,0,0,2
3820,3821,1,0,0,1,0,0,0,0,0,2
3821,3822,2,0,0,2,0,0,0,0,0,2
3822,3823,2,0,0,2,0,0,0,0,0,2
3823,3824,0,0,0,0,0,0,0,0,0,2
3824,3825,2,0,0,2,0,0,0,0,0,2
3825,3826,3,0,0,3,0,0,0,0,0,2
3826,3827,1,0,0,1,0,0,0,0,0,2
3827,3828,3,0,0,3,0,0,0,0,0,2
3828,3829,2,0,0,2,0,0,0,0,0,2
3829,3830,1,0,0,1,0,0,0,0,0,2
3830,3831,3,0,0,3,0,0,0,0,0,2
3831,3832,3,0,0,3,0,0,0,0,0,2
3832,3833,3,3,1,3,0,0,0,0,0,2
3833,3834,2,0,0,2,0,0,0,0,0,2
3834,3835,1,0,1,1,0,0,0,0,0,2
3835,3836,0,0,0,0,0,0,0,0,0,2
3836,3837,2,0,0,2,0,0,0,0,0,2
3837,3838,2,0,0,2,0,0,0,0,0,2
3838,3839,0,0,0,0,0,0,0,0,0,2
3839,3840,1,0,0,1,0,0,0,0,0,2
3840,3841,2,0,0,2,0,0,0,0,0,2
3841,3842,2,0,0,2,0,0,0,0,0,2
3842,3843,3,0,0,3,0,0,0,0,0,2
3843,3844,1,0,0,1,0,0,0,0,0,2
3844,3845,4,0,0,2,2,0,0,0,0,2
3845,3846,5,0,0,5,0,0,0,0,0,2
3846,3847,4,0,3,4,0,0,0,0,0,2
3847,3848,529,226,5,515,5,9,0,0,0,2
3848,3849,984,5166,690,768,200,4,11,0,1,0
3849,3850,373,54,1,362,7,4,0,0,0,2
3850,3851,256,535,52,220,34,0,2,0,0,2
3851,3852,1238,7895,1101,981,233,8,14,1,1,0
3852,3853,315,34,1,309,3,3,0,0,0,2
3853,3854,252,733,77,220,25,2,5,0,0,2
3854,3855,1140,6523,879,901,214,7,10,3,5,0
3855,3856,624,11,104,616,6,0,2,0,0,2
3856,3857,174,324,31,151,21,0,2,0,0,2
3857,3858,245,477,61,210,31,2,2,0,0,2
3858,3859,1156,7208,997,845,282,10,14,2,3,0
3859,3860,1818,33,5,1775,29,6,8,0,0,2
3860,3861,876,133,4,865,5,6,0,0,0,2
3861,3862,185,31,1,182,2,1,0,0,0,2
3862,3863,763,4083,784,597,159,3,4,0,0,2
3863,3864,288,1715,89,234,45,0,8,0,1,2
3864,3865,910,5963,874,695,198,5,10,1,1,0
3865,3866,352,29,3,323,2,3,23,1,0,2
3866,3867,565,25,2,549,7,7,2,0,0,2
3867,3868,856,5204,793,647,187,6,11,3,2,0
3868,3869,509,17,131,386,3,18,102,0,0,2
3869,3870,257,28,0,248,5,1,0,3,0,2
3870,3871,1059,6535,915,827,215,3,8,3,3,0
3871,3872,835,3919,684,606,217,2,4,1,5,2
3872,3873,820,4829,739,523,276,6,13,2,0,0
3873,3874,291,895,167,243,46,0,2,0,0,2
3874,3875,1004,7061,1003,746,237,3,16,0,2,0
3875,3876,359,47,3,350,4,4,1,0,0,2
3876,3877,846,3692,1636,680,141,3,16,4,2,2
3877,3878,426,40,5,420,6,0,0,0,0,2
3878,3879,2402,97,3,2344,41,17,0,0,0,2
3879,3880,258,37,3,250,5,3,0,0,0,2
3880,3881,329,1909,137,240,85,1,2,0,1,2
3881,3882,808,5516,760,597,198,6,5,1,1,0
3882,3883,892,6622,1026,612,260,9,9,1,1,0
3883,3884,195,22,2,191,3,0,1,0,0,2
3884,3885,914,7013,1011,584,251,57,17,3,2,0
3885,3886,1048,3740,974,866,165,5,8,1,3,2
3886,3887,563,28,5,554,4,4,1,0,0,2
3887,3888,703,4007,844,548,139,4,7,3,2,2
3888,3889,707,63,3,694,7,6,0,0,0,2
3889,3890,213,5,2,209,3,1,0,0,0,2
3890,3891,250,1061,54,213,36,0,0,1,0,2
3891,3892,829,6940,1055,648,166,5,4,2,4,0
3892,3893,1078,9452,1379,820,234,8,10,3,3,0
3893,3894,287,65,3,280,1,6,0,0,0,2
3894,3895,305,1724,223,248,49,3,2,2,1,2
3895,3896,543,2041,476,445,87,3,8,0,0,2
3896,3897,300,297,60,267,29,3,1,0,0,2
3897,3898,840,7145,1136,624,196,6,8,2,4,0
3898,3899,840,4018,1412,683,144,6,6,0,1,2
3899,3900,273,69,5,260,6,7,0,0,0,2
3900,3901,576,158,8,562,10,4,0,0,0,2
3901,3902,293,0,1,286,7,0,0,0,0,2
3902,3903,581,20,0,545,6,28,1,1,0,2
3903,3904,751,35,2,733,7,11,0,0,0,2
3904,3905,473,83,4,450,20,0,3,0,0,2
3905,3906,1386,51,6,1367,9,10,0,0,0,2
3906,3907,434,58,17,420,7,6,1,0,0,2
3907,3908,391,8,48,278,0,13,97,1,2,2
3908,3909,280,29,4,277,3,0,0,0,0,2
3909,3910,345,70,2,335,4,5,1,0,0,2
3910,3911,296,31,5,291,1,4,0,0,0,2
3911,3912,186,19,1,174,5,7,0,0,0,2
3912,3913,358,12,2,348,4,5,1,0,0,2
3913,3914,414,5,61,356,0,1,57,0,0,2
3914,3915,429,88,0,415,3,10,1,0,0,2
3915,3916,136,18,1,134,2,0,0,0,0,2
3916,3917,125,4,2,123,1,0,1,0,0,2
3917,3918,251,18,2,246,3,2,0,0,0,2
3918,3919,158,9,1,157,1,0,0,0,0,2
3919,3920,177,16,1,171,3,3,0,0,0,2
3920,3921,287,38,2,260,0,12,2,1,12,2
3921,3922,153,7,42,148,0,2,3,0,0,2
3922,3923,214,18,1,211,1,2,0,0,0,2
3923,3924,806,51,0,770,23,12,1,0,0,2
3924,3925,312,37,6,303,5,4,0,0,0,2
3925,3926,244,30,5,237,3,4,0,0,0,2
3926,3927,637,64,8,627,8,2,0,0,0,2
3927,3928,195,15,0,188,4,3,0,0,0,2
3928,3929,287,43,3,281,4,2,0,0,0,2
3929,3930,357,59,3,341,6,10,0,0,0,2
3930,3931,182,27,1,176,4,2,0,0,0,2
3931,3932,307,51,4,301,5,1,0,0,0,2
3932,3933,403,89,4,391,8,4,0,0,0,2
3933,3934,211,24,1,209,2,0,0,0,0,2
3934,3935,300,46,1,285,0,8,7,0,0,2
3935,3936,287,29,3,278,4,5,0,0,0,2
3936,3937,223,19,1,211,7,1,0,4,0,2
3937,3938,181,15,0,179,2,0,0,0,0,2
3938,3939,56,3,0,54,1,1,0,0,0,2
3939,3940,378,48,3,367,4,6,0,1,0,2
3940,3941,397,87,10,383,5,9,0,0,0,2
3941,3942,397,76,4,382,9,6,0,0,0,2
3942,3943,940,49,1,862,40,38,0,0,0,2
3943,3944,138,8,0,136,2,0,0,0,0,2
3944,3945,78,5,1,78,0,0,0,0,0,2
3945,3946,128,5,4,123,1,4,0,0,0,2
3946,3947,306,32,4,302,2,2,0,0,0,2
3947,3948,128,12,1,123,1,4,0,0,0,2
3948,3949,119,9,0,115,2,1,1,0,0,2
3949,3950,96,5,2,92,0,3,0,1,0,2
3950,3951,354,66,2,348,3,3,0,0,0,2
3951,3952,121,11,1,114,7,0,0,0,0,2
3952,3953,94,9,1,90,0,3,0,1,0,2
3953,3954,164,15,5,158,0,6,0,0,0,2
3954,3955,342,34,1,326,12,4,0,0,0,2
3955,3956,163,13,0,159,4,0,0,0,0,2
3956,3957,73,11,0,71,1,1,0,0,0,2
3957,3958,247,17,1,241,3,1,2,0,0,2
3958,3959,53,3,0,50,3,0,0,0,0,2
3959,3960,120,17,0,117,3,0,0,0,0,2
3960,3961,155,31,1,144,4,7,0,0,0,2
3961,3962,431,27,0,414,10,6,1,0,0,2
3962,3963,110,15,0,108,2,0,0,0,0,2
3963,3964,187,18,0,183,4,0,0,0,0,2
3964,3965,105,20,0,104,0,1,0,0,0,2
3965,3966,99,16,0,97,2,0,0,0,0,2
3966,3967,161,18,0,158,3,0,0,0,0,2
3967,3968,91,6,0,82,0,0,0,8,1,2
3968,3969,316,65,16,306,4,6,0,0,0,2
3969,3970,91,5,0,87,2,2,0,0,0,2
3970,3971,151,9,1,147,1,3,0,0,0,2
3971,3972,70,12,0,66,0,2,1,1,0,2
3972,3973,154,821,75,120,32,0,2,0,0,2
3973,3974,208,981,108,165,37,1,3,2,0,2
3974,3975,2,0,0,2,0,0,0,0,0,2
3975,3976,17,0,1,16,1,0,0,0,0,2
3976,3977,9,0,1,9,0,0,0,0,0,2
3977,3978,123,524,56,100,21,0,1,1,0,2
3978,3979,157,591,61,123,29,1,3,1,0,2
3979,3980,24,0,0,24,0,0,0,0,0,2
3980,3981,27,0,4,27,0,0,0,0,0,2
3981,3982,190,723,85,127,55,1,5,0,2,2
3982,3983,19,0,0,19,0,0,0,0,0,2
3983,3984,22,2,1,22,0,0,0,0,0,2
3984,3985,164,1120,67,120,40,0,2,2,0,2
3985,3986,186,817,68,154,27,2,3,0,0,2
3986,3987,41,0,0,41,0,0,0,0,0,2
3987,3988,249,1734,247,198,47,1,3,0,0,2
3988,3989,83,272,14,73,10,0,0,0,0,2
3989,3990,156,333,97,124,30,1,0,0,1,2
3990,3991,219,994,112,174,40,3,1,0,1,2
3991,3992,7,0,0,7,0,0,0,0,0,2
3992,3993,123,574,49,103,18,0,2,0,0,2
3993,3994,171,408,38,143,27,1,0,0,0,2
3994,3995,180,1002,76,148,28,2,0,1,1,2
3995,3996,325,10,1,319,4,1,1,0,0,2
