Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
75607,1190.215,412.6335376,235.2610642,1.753938923,0.821543887,77466,310.26734,0.690071556,0.976002375,0.670688765,0.751919831,0.00545761,0.001076139,0.565383433,0.991648009,BARBUNYA
75626,1096.341,371.1089149,260.3265624,1.425551475,0.712686273,77287,310.3063225,0.767994963,0.978508675,0.790659845,0.83615971,0.00490716,0.001479677,0.69916306,0.996692931,BARBUNYA
75636,1108.609,404.0895988,239.0063265,1.690706705,0.806328001,77056,310.3268377,0.682309004,0.981571844,0.773359843,0.767965418,0.005342556,0.001146293,0.589770884,0.997129587,BARBUNYA
75647,1073.393,380.7445838,254.1714793,1.497983113,0.74455218,76811,310.3494028,0.713455753,0.984845921,0.825057195,0.8151118,0.005033175,0.001370536,0.664407246,0.995270834,BARBUNYA
75661,1176.964,408.0759212,237.125046,1.720931332,0.813845937,77347,310.3781197,0.689130356,0.978202128,0.686365716,0.760589154,0.005393478,0.001113395,0.578495861,0.995551653,BARBUNYA
75677,1039.343,394.2064883,245.7193692,1.604295541,0.781961646,76411,310.4109357,0.825897632,0.990394053,0.880351241,0.787432335,0.005209066,0.001235357,0.620049683,0.994742941,BARBUNYA
75679,1085.308,368.0140302,262.7612246,1.400564451,0.700147896,77287,310.4150375,0.764372576,0.979194431,0.80738233,0.843486965,0.004862829,0.001518386,0.71147026,0.996459955,BARBUNYA
75703,1082.381,389.2202343,248.5031087,1.566259016,0.769651686,76726,310.4642544,0.780443299,0.98666684,0.812012349,0.797657026,0.005141411,0.001283887,0.63625673,0.99654284,BARBUNYA
75710,1077.037,367.9145312,263.1446424,1.398145628,0.698886003,77071,310.4786078,0.776098901,0.982340958,0.820166193,0.843887864,0.004859524,0.001520241,0.712146727,0.995684832,BARBUNYA
75720,1097.632,390.0755693,248.1221037,1.572111325,0.771617124,77033,310.4991116,0.703848299,0.982955357,0.789781488,0.79599733,0.005151553,0.001275746,0.633611749,0.996108207,BARBUNYA
75731,1094.38,415.7942564,232.7511871,1.786432377,0.828644715,76819,310.5216642,0.772072017,0.985836837,0.794597621,0.746815665,0.00549041,0.001053509,0.557733638,0.996353428,BARBUNYA
75754,1051.198,381.6775635,254.8511075,1.497649225,0.744418714,76767,310.5688144,0.723623755,0.986804226,0.861482345,0.813694186,0.005038382,0.001362435,0.662098228,0.991590899,BARBUNYA
75780,1073.277,364.9634589,265.3948536,1.375171576,0.686444722,77156,310.6221059,0.742722729,0.982166001,0.826686451,0.851104675,0.004816092,0.001558858,0.724379167,0.99614564,BARBUNYA
75799,1096.146,409.7062235,236.3038694,1.733810896,0.816910701,77029,310.661044,0.796877628,0.984031988,0.792750516,0.758253173,0.005405167,0.001102163,0.574947874,0.996850889,BARBUNYA
75854,1095.858,402.9619969,240.9242054,1.672567504,0.801583238,77204,310.7737319,0.812489289,0.982513859,0.793742777,0.771223426,0.005312337,0.001159274,0.594785573,0.994819022,BARBUNYA
75871,1061.687,361.0556651,268.9466595,1.342480571,0.667187589,76977,310.8085544,0.808514493,0.985632072,0.845848674,0.860832787,0.00475881,0.001611956,0.741033087,0.994822522,BARBUNYA
75881,1164.144,372.0207639,261.7787545,1.421126648,0.710529858,77787,310.8290364,0.798411195,0.975497191,0.703605947,0.83551529,0.004902687,0.001473776,0.6980858,0.992068333,BARBUNYA
75899,1141.825,377.2658014,257.4320968,1.465496363,0.731013814,77693,310.8659007,0.747096228,0.976909117,0.73155473,0.823997032,0.004970629,0.001413493,0.678971109,0.99502969,BARBUNYA
75956,1140.196,396.8617552,244.9,1.62050533,0.786891435,77495,310.9826086,0.763162125,0.980140654,0.734197538,0.783604377,0.00522489,0.00121519,0.61403582,0.995048319,BARBUNYA
75959,1091.585,393.8976883,245.7920119,1.602565052,0.781424636,77304,310.9887499,0.706647937,0.982601159,0.801076486,0.789516565,0.005185662,0.001242879,0.623336407,0.998937141,BARBUNYA
75990,1116.443,379.5325031,256.6100138,1.479024522,0.736790318,77909,311.052203,0.709364848,0.975368699,0.766113647,0.819566705,0.004994506,0.001389983,0.671689584,0.993445366,BARBUNYA
76049,1131.395,384.6647554,253.412095,1.517941579,0.752329611,77435,311.1729328,0.831027625,0.982101117,0.746577439,0.808945786,0.005058117,0.001336123,0.654393284,0.993330775,BARBUNYA
76074,1094.85,390.4287458,250.4580578,1.558858794,0.767127281,77592,311.2240754,0.820470233,0.980436127,0.797511347,0.797134122,0.005132223,0.001278236,0.635422808,0.990534432,BARBUNYA
76075,1119.386,405.8348056,239.8552746,1.69199867,0.806659092,77227,311.226121,0.678151186,0.985082937,0.762942983,0.76687883,0.005334667,0.001138136,0.58810314,0.995069731,BARBUNYA
76077,1133.565,403.5801067,241.3428439,1.672227359,0.801492514,77477,311.230212,0.800700957,0.981930121,0.743995633,0.771173323,0.00530489,0.001157348,0.594708294,0.99448748,BARBUNYA
76098,1073.575,385.8250106,251.6534766,1.533159867,0.758005894,77155,311.2731644,0.714052472,0.986300305,0.829694722,0.806772904,0.005070107,0.001324958,0.650882519,0.997906956,BARBUNYA
76132,1124.522,395.3319522,248.1753268,1.592954293,0.778403401,77886,311.3426939,0.806688141,0.977479907,0.756556192,0.787547508,0.005192717,0.001232201,0.620231078,0.987999758,BARBUNYA
76163,1067.403,370.0119166,262.940445,1.407208072,0.703568986,77251,311.4060748,0.777094174,0.98591604,0.840034394,0.841610934,0.004858158,0.001503477,0.708308965,0.996738092,BARBUNYA
76202,1161.501,408.9017364,237.9166891,1.718676138,0.813300994,77700,311.4857939,0.715108859,0.980720721,0.709801737,0.761761974,0.005366024,0.001114576,0.580281305,0.997315632,BARBUNYA
76217,1067.935,379.0568007,257.0248846,1.474786386,0.735002587,77190,311.5164496,0.736438827,0.98739474,0.839792659,0.821819973,0.004973389,0.001399391,0.675388068,0.996053127,BARBUNYA
76246,1103.271,384.0908865,254.2119629,1.510907992,0.749633056,77508,311.5757088,0.770792264,0.98371781,0.787159105,0.811203077,0.005037522,0.001345597,0.658050431,0.994253656,BARBUNYA
76305,1164.13,394.7024531,246.7899736,1.599345579,0.780419927,77830,311.6962359,0.7114022,0.980406013,0.707554501,0.789699262,0.005172694,0.001240919,0.623624924,0.997391765,BARBUNYA
76307,1134.821,403.7899116,241.4418177,1.672410834,0.801541459,78040,311.7003207,0.777341999,0.977793439,0.744593972,0.77193687,0.00529165,0.001159039,0.595886532,0.996567092,BARBUNYA
76328,1162.038,415.4142707,235.1720675,1.766426919,0.824326576,78024,311.7432084,0.792705218,0.978263099,0.710318435,0.750439333,0.005442489,0.00106473,0.563159193,0.994779559,BARBUNYA
76334,1101.834,387.1236111,251.8058607,1.537389201,0.759546182,77736,311.7554609,0.688214505,0.981964598,0.790124531,0.805312443,0.005071444,0.001315737,0.648528131,0.997040145,BARBUNYA
76385,1057.34,384.8384545,254.3609427,1.512962055,0.750425442,77525,311.859588,0.823557951,0.985295066,0.858595529,0.810364932,0.005038142,0.00134021,0.656691323,0.993549053,BARBUNYA
76455,1065.907,370.7141126,263.9559258,1.404454594,0.702159011,77338,312.0024509,0.765215738,0.988582586,0.845623664,0.841625502,0.004848788,0.001500682,0.708333485,0.994822217,BARBUNYA
76480,1065.587,374.26012,263.1436235,1.422265586,0.711087464,77821,312.0534576,0.747035496,0.982768147,0.846408305,0.833787628,0.004893569,0.001458906,0.695201808,0.988761607,BARBUNYA
76500,1099.381,396.2521484,246.9683755,1.604465137,0.782014162,77747,312.0942569,0.785751702,0.983960796,0.795380327,0.787615305,0.005179767,0.001229551,0.620337869,0.995310484,BARBUNYA
76502,1103.519,385.6338479,253.8097097,1.519381778,0.752875965,77696,312.0983365,0.800096218,0.984632414,0.78944708,0.809312611,0.005040834,0.001333974,0.654986903,0.995175165,BARBUNYA
76522,1051.538,380.161688,257.7002423,1.475208888,0.735181695,77430,312.1391299,0.730827269,0.988273279,0.869653468,0.821069402,0.004968005,0.001392776,0.674154963,0.994519394,BARBUNYA
76545,1104.39,393.1787016,248.4580121,1.582475438,0.775032528,78024,312.1860358,0.710711036,0.981044294,0.788645374,0.79400546,0.005136569,0.001259351,0.630444671,0.997663206,BARBUNYA
76545,1087.242,423.8147902,230.933358,1.835225512,0.83850613,77800,312.1860358,0.801938188,0.983868895,0.813718612,0.736609583,0.005536806,0.001005515,0.542593678,0.99578176,BARBUNYA
76546,1124.781,410.3366507,238.4400651,1.720921568,0.813843583,77760,312.188075,0.788857514,0.98438786,0.760320013,0.760809629,0.005360654,0.001107903,0.578831292,0.996123254,BARBUNYA
76547,1053.004,394.8820657,247.877357,1.593054204,0.778435151,77335,312.1901142,0.703072331,0.989810564,0.867517006,0.790590765,0.005158688,0.001243157,0.625033757,0.995712654,BARBUNYA
76559,1125.301,399.4427584,245.4880306,1.62713741,0.788857426,78821,312.2145837,0.697157063,0.971302064,0.759746497,0.781625345,0.00521745,0.001201248,0.61093818,0.994080367,BARBUNYA
76586,1093.031,371.6179349,264.3643057,1.405703897,0.70280012,77881,312.2696331,0.780263667,0.983372068,0.805553321,0.840297531,0.004852296,0.001492311,0.70609994,0.992567438,BARBUNYA
76673,1061.077,363.0571425,269.5013743,1.347143937,0.67005531,77754,312.4469485,0.791014134,0.986097178,0.855772879,0.860599922,0.004735137,0.001602203,0.740632226,0.997738213,BARBUNYA
76697,1131.072,391.9086699,250.243969,1.566106354,0.769600053,78290,312.4958454,0.799126865,0.979652574,0.753368987,0.797369054,0.005109831,0.001274159,0.635797408,0.995726361,BARBUNYA
76729,1058.497,397.6171783,247.1648798,1.608712284,0.783322762,77498,312.5610293,0.805503065,0.990077163,0.860577801,0.786085326,0.005182098,0.001220574,0.61793014,0.994071807,BARBUNYA
76753,1090.653,385.1193098,254.3494526,1.514134612,0.750875955,78292,312.6099083,0.712285163,0.980342819,0.810834141,0.811722239,0.005017645,0.001343722,0.658892993,0.997652686,BARBUNYA
76759,1151.651,400.5433691,245.1387976,1.63394523,0.790845676,78379,312.6221269,0.723118229,0.979331198,0.727272882,0.780495075,0.005218194,0.001194485,0.609172562,0.995354602,BARBUNYA
76759,1076.634,380.9286894,256.7573133,1.483613785,0.738704095,77956,312.6221269,0.733202789,0.984645184,0.832152631,0.820684122,0.004962658,0.001388667,0.673522428,0.999247158,BARBUNYA
76760,1060.544,391.2416311,251.1584629,1.557748151,0.76674458,77743,312.6241633,0.744628219,0.987355775,0.857605283,0.799056487,0.005096947,0.00128174,0.638491269,0.994608594,BARBUNYA
76781,1133.819,394.2964241,248.9873973,1.583599927,0.775398173,78061,312.6669242,0.803240959,0.983602567,0.750544017,0.792974283,0.005135338,0.001252522,0.628808214,0.995780641,BARBUNYA
76790,1092.1,367.7125576,268.2932239,1.370562224,0.683844714,78048,312.6852485,0.710255651,0.983881714,0.809076743,0.85035238,0.004788547,0.001544469,0.72309917,0.991052407,BARBUNYA
76793,1070.925,396.0083845,247.5292685,1.599844685,0.780576166,77758,312.6913564,0.821245241,0.987589701,0.841421072,0.789607919,0.005156829,0.001236541,0.623480666,0.997472229,BARBUNYA
76814,1136.843,413.8137885,236.6652789,1.748519219,0.820314629,78152,312.7341081,0.670384528,0.982879517,0.746877302,0.755736316,0.005387218,0.001083991,0.57113738,0.998644685,BARBUNYA
76848,1094.611,368.2968728,266.4882629,1.382037876,0.690251878,78146,312.8033129,0.790048319,0.983390065,0.805977313,0.849323836,0.004792537,0.001538291,0.721350979,0.996934374,BARBUNYA
76864,1111.913,415.5122889,235.9464949,1.76104455,0.823135637,78170,312.8358745,0.760337119,0.983292823,0.781252158,0.752891991,0.005405811,0.001071449,0.56684635,0.998241676,BARBUNYA
76904,1129.184,398.3228726,246.6602823,1.614864253,0.785196175,78367,312.9172637,0.707013689,0.981331428,0.757930461,0.785586983,0.005179482,0.001216867,0.617146908,0.996608481,BARBUNYA
76921,1108.051,387.1340581,254.7372005,1.519738999,0.753011178,78431,312.9518478,0.740023474,0.980747409,0.787290998,0.808381079,0.005032879,0.001325747,0.65347997,0.993118995,BARBUNYA
76993,1130.503,388.9391407,252.6599842,1.539377682,0.760264916,78256,313.0982789,0.794569603,0.983860662,0.757037979,0.805005838,0.005051617,0.001308598,0.648034399,0.997569691,BARBUNYA
76997,1099.457,413.3606939,237.6076807,1.739677323,0.818280416,78041,313.106412,0.79293335,0.986622416,0.800437028,0.757465373,0.00536853,0.00109015,0.573753791,0.998146458,BARBUNYA
77026,1133.607,396.3590173,248.1558386,1.597218182,0.779751973,78612,313.1653703,0.703562294,0.979824963,0.753220569,0.790105325,0.005145782,0.001237004,0.624266425,0.997089685,BARBUNYA
77055,1076.62,364.5500115,269.5723318,1.352327255,0.673193927,78280,313.2243176,0.737072182,0.984351048,0.835383325,0.859208086,0.004731036,0.001590485,0.738238535,0.998340092,BARBUNYA
77063,1129.944,402.7253779,245.2669919,1.641987676,0.793156424,78491,313.2405769,0.691024032,0.981806831,0.75847616,0.777801932,0.005225924,0.001179829,0.604975845,0.993362882,BARBUNYA
77067,1129.233,398.9042899,247.7669124,1.609998228,0.783716508,78528,313.2487063,0.715219066,0.981395171,0.759471,0.785272844,0.005176071,0.001214122,0.61665344,0.992810945,BARBUNYA
77123,1075.07,392.0032146,252.4476478,1.552809931,0.765030692,78234,313.3624952,0.667165522,0.985799013,0.838533259,0.799387565,0.005082832,0.00128031,0.639020479,0.992277346,BARBUNYA
77128,1124.1,394.6981733,251.1657208,1.571465135,0.77140143,78456,313.3726529,0.821953429,0.983073315,0.767029449,0.793955164,0.005117443,0.001254344,0.630364803,0.990596309,BARBUNYA
77147,1158.937,396.2326887,248.8317487,1.592371917,0.778218185,78916,313.4112493,0.702972372,0.97758376,0.721787323,0.790977772,0.005136074,0.001240133,0.625645836,0.996260859,BARBUNYA
77217,1118.397,394.6531382,249.6290876,1.580958141,0.774537644,78697,313.5534052,0.705178082,0.981193692,0.775766107,0.794503768,0.005110962,0.001256222,0.631236237,0.997958067,BARBUNYA
77331,1106.588,387.4660743,255.2800454,1.517807918,0.752278807,78870,313.7847785,0.691146504,0.980486877,0.793581578,0.809838072,0.005010488,0.001329391,0.655837703,0.995435658,BARBUNYA
77356,1098.053,396.2378894,251.3573304,1.576392814,0.773038052,78978,313.8354955,0.740163809,0.979462635,0.80622686,0.792038076,0.005122264,0.001243443,0.627324314,0.98890954,BARBUNYA
77418,1116.981,364.8569284,270.7538285,1.347559628,0.670308901,79163,313.9612382,0.765726381,0.977956874,0.77975872,0.860505074,0.004712818,0.001593948,0.740468982,0.997826106,BARBUNYA
77421,1096.711,386.5125852,256.2132386,1.508558213,0.748721586,78699,313.9673212,0.773243446,0.983760912,0.808880269,0.812308145,0.004992348,0.001340812,0.659844523,0.995413874,BARBUNYA
77424,1109.772,397.401991,248.7116453,1.597842315,0.779948272,78571,313.9734041,0.715735759,0.985401739,0.789983358,0.790065,0.005132801,0.001233632,0.624202705,0.997377494,BARBUNYA
77455,1150.021,416.5159754,239.3780854,1.739992091,0.818353453,79244,314.0362542,0.769211671,0.977424158,0.735949103,0.753959686,0.005377522,0.0010719,0.568455209,0.989107567,BARBUNYA
77456,1095.843,400.1388351,248.4560947,1.610501186,0.7838702,78640,314.0382814,0.835681764,0.984944049,0.810528432,0.784823301,0.005166015,0.001208991,0.615947614,0.991984362,BARBUNYA
77492,1134.539,428.9230129,231.9317687,1.849349984,0.84119587,78865,314.1112523,0.736280024,0.982590503,0.756532997,0.732325482,0.005535062,0.000982017,0.536300612,0.991807528,BARBUNYA
77511,1065.949,361.2097371,275.01416,1.313422324,0.648317927,78676,314.1497578,0.782876131,0.985192435,0.857235901,0.86971564,0.004660109,0.001644694,0.756405295,0.993479601,BARBUNYA
77523,1152.75,363.0595402,272.6594791,1.331549306,0.660296676,79065,314.1740747,0.802756521,0.980497059,0.733111738,0.865351382,0.004683249,0.001619933,0.748833014,0.99710808,BARBUNYA
77524,1106.223,385.9260831,257.2722532,1.500068811,0.745383344,78905,314.176101,0.790738474,0.982497941,0.796087252,0.814083615,0.00497815,0.001348726,0.662732133,0.994143803,BARBUNYA
77531,1118.121,405.2793115,244.3628738,1.658514263,0.797779513,79291,314.1902849,0.673573464,0.977803282,0.77930532,0.775243828,0.00522732,0.001164695,0.601002993,0.996772036,BARBUNYA
77546,1129.375,407.5307588,243.1571516,1.67599742,0.802494415,79093,314.2206768,0.672698567,0.980440747,0.763999237,0.771035486,0.005255342,0.001145719,0.594495721,0.996373295,BARBUNYA
77583,1084.672,384.862785,257.3128981,1.495699546,0.7436371,78675,314.2956309,0.725698732,0.986120114,0.828666103,0.816643342,0.004960659,0.001360971,0.666906348,0.997491522,BARBUNYA
77636,1070.451,403.5258333,245.6507674,1.642680939,0.793353712,78613,314.4029664,0.699549468,0.98757203,0.851411341,0.779139625,0.005197664,0.001181542,0.607058555,0.997203518,BARBUNYA
77685,1089.383,386.3624877,259.7327489,1.487538593,0.74032288,79154,314.5021686,0.7656712,0.981441241,0.822594586,0.814008033,0.00497345,0.001346953,0.662609077,0.985656575,BARBUNYA
77724,1121.666,401.7467361,247.3877496,1.62395566,0.787917857,79022,314.581103,0.702196283,0.983574195,0.776314853,0.783033376,0.005168889,0.001198666,0.613141268,0.995714232,BARBUNYA
77785,1104.594,381.3384405,260.2642666,1.465197069,0.730883681,79114,314.7045249,0.75759199,0.983201456,0.80112514,0.825263051,0.004902468,0.001402698,0.681059103,0.997885802,BARBUNYA
77921,1121.69,403.2322686,246.4501018,1.636161907,0.791486648,79249,314.9795209,0.696127217,0.983242691,0.778249204,0.781136693,0.005174886,0.001188471,0.610174534,0.998344328,BARBUNYA
77927,1137.739,409.9604281,242.8502039,1.688120585,0.805662561,79344,314.9916475,0.773945257,0.982141057,0.756506268,0.768346469,0.005260827,0.001130999,0.590356297,0.996592617,BARBUNYA
77947,1073.069,401.0536846,248.347756,1.614887491,0.785203203,78874,315.0320663,0.80095152,0.988247078,0.850656004,0.785510964,0.00514521,0.001208348,0.617027474,0.99642995,BARBUNYA
78027,1183.251,366.68607,273.4072184,1.341171869,0.666375191,79713,315.1936896,0.752553456,0.978849121,0.70032723,0.859573666,0.004699477,0.001582565,0.738866888,0.990947485,BARBUNYA
78096,1273.205,397.7600751,251.9766019,1.578559565,0.773751758,79835,315.3330231,0.735263381,0.978217574,0.605399396,0.792771932,0.00509322,0.001240981,0.628487336,0.992104696,BARBUNYA
78136,1200.683,413.4783417,241.6903031,1.710777538,0.811372431,79916,315.413768,0.739980302,0.977726613,0.681089704,0.762830205,0.005291778,0.001105332,0.581909921,0.995518422,BARBUNYA
78152,1091.403,379.4282692,262.7353851,1.444146053,0.721465159,79157,315.4460602,0.816481748,0.987303713,0.824479144,0.831372056,0.004855004,0.001430708,0.691179495,0.998164139,BARBUNYA
78161,1149.645,418.699731,242.0044926,1.730132059,0.816043449,80292,315.4642231,0.683799342,0.973459373,0.74314312,0.753437845,0.005356888,0.001064834,0.567668587,0.98214162,BARBUNYA
78179,1130.225,402.7518923,248.6246739,1.619919238,0.786716295,79646,315.5005457,0.676523018,0.981580996,0.769077589,0.783362044,0.005151663,0.001196678,0.613656093,0.99407331,BARBUNYA
78217,1171.758,400.5241402,249.4304055,1.605755078,0.782412939,80156,315.5772132,0.696376425,0.975809671,0.715871651,0.787910594,0.005120679,0.001217349,0.620803104,0.996857737,BARBUNYA
78310,1095.037,406.6826303,245.6847404,1.655302766,0.796894049,79412,315.7647681,0.736023911,0.986123004,0.820671781,0.776440262,0.00519324,0.001164261,0.60285948,0.997914965,BARBUNYA
78375,1066.6,367.9499283,272.6156513,1.349702141,0.671610713,79456,315.8957887,0.80632716,0.986394986,0.865733572,0.858529285,0.004694736,0.001573299,0.737072532,0.994828375,BARBUNYA
78414,1108.022,352.2447759,285.3473979,1.234441872,0.586315636,80312,315.974375,0.705936369,0.976367168,0.802613953,0.897030692,0.004492116,0.001794155,0.804664062,0.993311011,BARBUNYA
78417,1114.515,403.688173,248.8101911,1.62247443,0.787478179,79804,315.9804193,0.687446305,0.982619919,0.793319723,0.782733903,0.005147968,0.001191989,0.612672363,0.994045243,BARBUNYA
78467,1110.736,393.0299837,254.9116868,1.54182803,0.761145843,79670,316.0811405,0.817364583,0.984900213,0.79923633,0.804216354,0.005008857,0.001292439,0.646763944,0.997198777,BARBUNYA
78471,1131.829,380.0231477,264.8075786,1.435091661,0.717246431,80312,316.0891968,0.725293922,0.9770769,0.769763681,0.831763009,0.004842848,0.001429812,0.691829703,0.992839037,BARBUNYA
78474,1172.352,423.8044852,236.3142944,1.793393354,0.830108328,80373,316.0952389,0.714634368,0.976372662,0.717496186,0.745851566,0.005400572,0.00103093,0.556294558,0.997654964,BARBUNYA
78476,1114.596,416.1887826,242.2492974,1.718018534,0.813141618,80209,316.0992669,0.677966687,0.978393946,0.79380122,0.759509338,0.005303389,0.001088594,0.576854435,0.99104661,BARBUNYA
78477,1141.441,382.8720741,262.094354,1.46081771,0.728967686,80301,316.1012808,0.754296424,0.977285463,0.756911878,0.825605476,0.004878781,0.001398239,0.681624402,0.995728997,BARBUNYA
78502,1111.104,388.4329683,258.2775381,1.503936313,0.746913004,79717,316.1516262,0.730604572,0.984758583,0.799063261,0.813915532,0.004948065,0.001339468,0.662458494,0.996295385,BARBUNYA
78536,1162.368,383.6299082,261.3541204,1.467854831,0.732035693,80172,316.220083,0.791717491,0.979593873,0.730451443,0.824284229,0.004884765,0.001391014,0.67944449,0.997325876,BARBUNYA
78563,1162.569,376.7077104,267.2532896,1.409553128,0.704761104,81224,316.2744352,0.712757657,0.967238747,0.730449921,0.839575157,0.004794976,0.001469618,0.704886445,0.993574893,BARBUNYA
78569,1157.905,411.0149212,244.2806477,1.682552118,0.804217405,80496,316.2865122,0.669572702,0.976060922,0.736402461,0.76952562,0.005231261,0.001131562,0.59216968,0.99635635,BARBUNYA
78630,1108.853,412.0149754,244.0177357,1.688463235,0.805750936,79898,316.4092688,0.805635246,0.984129765,0.803618985,0.767955748,0.005239921,0.001124215,0.589756032,0.995781377,BARBUNYA
78657,1149.889,399.2833715,251.5902539,1.587038311,0.776510337,80316,316.4635885,0.785094023,0.979344091,0.747541665,0.792578933,0.00507626,0.001235645,0.628181365,0.996947892,BARBUNYA
78661,1110.302,373.6630486,268.5560253,1.391378384,0.695308143,80166,316.4716351,0.767244743,0.981226455,0.801838829,0.846943888,0.004750296,0.001507714,0.717313949,0.998055123,BARBUNYA
78739,1122.368,394.8395595,254.7369628,1.549989272,0.764042635,80486,316.6285024,0.716590826,0.978294362,0.785469285,0.801916867,0.005014536,0.001279169,0.643070661,0.996752626,BARBUNYA
78753,1088.013,376.4923472,267.1436747,1.409325329,0.70464565,79877,316.6566498,0.741051265,0.985928365,0.836004859,0.841070615,0.004780673,0.001475702,0.707399779,0.996956425,BARBUNYA
78761,1082.774,415.0856329,242.1995472,1.713816718,0.812118192,79766,316.6727329,0.745101935,0.987400647,0.844200195,0.762909404,0.005270193,0.001101281,0.582030759,0.997494045,BARBUNYA
78791,1164.715,414.6113966,243.3587512,1.703704488,0.80961865,80403,316.7330374,0.807897381,0.979950997,0.729872733,0.763927475,0.005262167,0.001105485,0.583585187,0.994256703,BARBUNYA
78823,1085.724,413.4667496,243.7606856,1.696199486,0.807729478,79895,316.7973495,0.751124452,0.986582389,0.840279848,0.766197886,0.005245509,0.001115145,0.5870592,0.995769514,BARBUNYA
78848,1088.405,388.6458643,259.1222372,1.499855313,0.745298466,79719,316.8475842,0.734576758,0.989074123,0.836410526,0.815260404,0.004929052,0.001343162,0.664649526,0.996878123,BARBUNYA
78863,1118.732,399.7921103,252.0228442,1.586332825,0.776282863,80572,316.8777212,0.687247281,0.978789158,0.791828331,0.79260624,0.005069451,0.001234158,0.628224651,0.996573386,BARBUNYA
78876,1091.875,369.75215,272.8683884,1.355056744,0.674826438,80115,316.9038377,0.81780856,0.984534731,0.831397851,0.85707098,0.004687765,0.001560317,0.734570665,0.995384934,BARBUNYA
78894,1120.043,378.9424118,266.2015611,1.423516865,0.711698026,80427,316.9399953,0.733843063,0.980939237,0.790286289,0.836380372,0.004803184,0.001449854,0.699532127,0.99579578,BARBUNYA
78962,1104.024,428.4865065,235.1973086,1.821817218,0.835886392,79957,317.0765537,0.777200339,0.987555811,0.814087291,0.739991923,0.00542649,0.001003706,0.547588045,0.99760533,BARBUNYA
78989,1077.94,382.0983336,263.828305,1.448284078,0.72335886,80060,317.1307592,0.784399206,0.986622533,0.854254556,0.829971584,0.004837361,0.001415928,0.68885283,0.997654586,BARBUNYA
79019,1147.917,391.1573731,258.3241977,1.514211121,0.750905305,80416,317.1909765,0.700448534,0.982627835,0.753564478,0.810903739,0.004950169,0.001320313,0.657564875,0.995692046,BARBUNYA
79035,1077.848,392.8222637,257.4770603,1.52565927,0.755234797,80061,317.2230878,0.798817465,0.987184772,0.854897961,0.807548648,0.004970232,0.001303861,0.652134818,0.99493553,BARBUNYA
79038,1121.923,414.3293352,244.2396526,1.696404866,0.80778157,80260,317.2291083,0.704890839,0.984774483,0.789077579,0.765644818,0.005242154,0.001111217,0.586211987,0.994452867,BARBUNYA
79044,1091.785,405.4557524,248.5061191,1.63157251,0.790156106,79952,317.2411489,0.791247072,0.988643186,0.833306035,0.782430998,0.005129494,0.001185874,0.612198266,0.998845862,BARBUNYA
79102,1091.847,414.2250757,243.9172737,1.698219521,0.808240865,80113,317.3575184,0.683871079,0.987380325,0.833822784,0.766147529,0.005236594,0.001112957,0.586982037,0.996824354,BARBUNYA
79140,1105.067,382.0721611,264.9678299,1.441956789,0.720454645,80482,317.4337373,0.755729565,0.983325464,0.814382982,0.830821425,0.004827801,0.001418926,0.69026424,0.995331207,BARBUNYA
79165,1121.15,403.8090315,250.7525213,1.610388719,0.783835848,80401,317.4838713,0.786865856,0.984627057,0.791435702,0.78622281,0.005100853,0.001202279,0.618146306,0.995455839,BARBUNYA
79180,1108.719,380.7458768,267.2953435,1.424438869,0.712146555,80955,317.513948,0.704479737,0.978074239,0.809435749,0.833926163,0.004808612,0.001434531,0.695432845,0.990601575,BARBUNYA
79223,1179.638,390.4522828,258.8339865,1.508504691,0.748700763,80831,317.6001518,0.721107197,0.980106642,0.715424222,0.813416046,0.004928522,0.001330906,0.661645663,0.998095587,BARBUNYA
79278,1088.437,420.0452858,241.1781364,1.741639156,0.818734879,80286,317.7103785,0.757568229,0.987444885,0.840922468,0.756371728,0.005298384,0.001069706,0.57209819,0.996388609,BARBUNYA
79328,1104.444,391.2536309,260.3970615,1.502527059,0.746357352,80574,317.8105514,0.812245943,0.984535955,0.817238784,0.812287801,0.0049321,0.001324498,0.659811471,0.99138459,BARBUNYA
79332,1203.338,399.2101885,254.6710076,1.567552554,0.770088436,81293,317.8185639,0.773419906,0.975877382,0.688466804,0.796118368,0.005032146,0.001246934,0.633804457,0.993521795,BARBUNYA
79395,1108.267,392.8401659,258.9016322,1.517333678,0.752098412,80739,317.9447336,0.74759887,0.98335377,0.812295811,0.809348843,0.004947921,0.001309621,0.655045549,0.993922672,BARBUNYA
79420,1178.357,399.0865136,253.9701819,1.571391219,0.771376737,80997,317.9947871,0.717304913,0.980530143,0.718763433,0.796806648,0.005025013,0.001249478,0.634900834,0.997677596,BARBUNYA
79453,1159.254,404.9254315,250.1697402,1.618602758,0.786322061,80866,318.0608457,0.727245268,0.982526649,0.742955766,0.785480044,0.005096415,0.0011967,0.616978899,0.998643748,BARBUNYA
79456,1147.524,390.5260079,260.8831498,1.496938412,0.744134203,81544,318.0668503,0.737390142,0.974394192,0.758251027,0.814457536,0.004914997,0.001334064,0.663341079,0.992980741,BARBUNYA
